Cid,title,hits,time,cluster
1,동국대학교 DUICA 아웃바운드 TM 채용,418,2022-11-01,302
1,"[역량개발센터] 창작, 원동력: 조민재 감독에게 직접 듣는 독립영화 제작기",410,2022-11-01,124
1,[정각원] 이태원 참사 추모 분향소 안내,481,2022-11-01,25
1,[카운슬링센터 심리지원 안내],548,2022-10-31,421
1,[정각원 무료 명상프로그램] Ready to Meditate !,347,2022-10-31,25
1,[참사람사회공헌센터] 2022 가을학기 사회봉사교과목 평가회 안내,288,2022-10-31,153
1,국제학생증 ISIC 발급비 지원행사 안내(국제학생증 무료 발급),615,2022-10-31,344
1,2023년 마일리지 경진대회 실시!,1149,2022-10-28,348
1,[현장실습] 2022학년도 동국대학교 현장실습 우수사례 공모전 신청 안내,992,2022-10-28,279
1,2022 산학협력 EXPO 현장방문 이벤트(11.2.~11.4),373,2022-10-27,334
1,"[카운슬링센터] 정신건강특강 2장 Stress를 Strength로. 동기, 선후배 등 대학생활 속 친밀한 관계 비결",390,2022-10-27,178
1,"제 9차 한,일,중 대학생 외교캠프 안내",495,2022-10-27,114
1,[역량개발센터] '어른의 대화법'을 활용한 의사소통과 연애의 기술 특강,447,2022-10-26,124
1,[인권·장애학생지원센터] 2022-2 디지털 성범죄 예방교육 특강 안내,382,2022-10-26,225
1,2022 오션테크코리아 컨퍼런스 개최 안내,317,2022-10-25,493
1,[취업센터] 산업기초 분석 특강 신청 안내,428,2022-10-25,105
1,[취업센터] 11/4 원데이면접 신청 안내,509,2022-10-25,275
1,[참사람사회공헌센터] 2022년 동계 베트남 파견 해외봉사단원 모집,938,2022-10-25,230
1,인천 스마트관광 데이터 아이디어 공모전 안내,257,2022-10-25,7
1,스타벅스 창업카페 창업챌린지(창업 경진대회) 모집공고 안내 (~10/28),514,2022-10-24,66
1,[정보처] 전화교환기 교체작업에 따른 전화사용 불가 안내(2022-10-28/금 18시 ~ 24시),267,2022-10-24,100
1,"[카운슬링센터] 정신건강특강 ""STRESS를 STRENGTH로"" 2장 프로그램 안내",247,2022-10-24,178
1,[교수학습개발센터] '토의·토론으로 수업하기' 교수법 워크숍 안내 (대면&온라인 송출 동시 진행),257,2022-10-24,414
1,[동국대학교 문화학술원] 영어·중국어 전공자 연구보조원 모집,300,2022-10-24,370
1,(추가모집)[창업진흥센터] 2022 MARU 메이킹 캠프(Making Camp)참가자 모집,361,2022-10-22,117
1,또래상담(유피어스) 멘티 추가 모집,923,2022-10-21,9
1,[멀티캠퍼스] 동국대학교 - K-Digital Training 실무맞춤형 풀스택 과정,443,2022-10-20,34
1,공인회계사(CPA) 모의고사 시행(11/26) 수정 안내,361,2022-10-20,482
1,[역량개발센터] 태원준 여행작가가 들려주는 여행이 우리에게 안겨주는 것,277,2022-10-20,124
1,[입학처] 정서지원 프로그램 시행 안내,2858,2022-10-20,434
1,[창업진흥센터-Makers Value 마인드셋] 기초 메이커 과정 교육 참가자 모집,383,2022-10-19,66
1,미래융합교육원 기업경영컨설턴트전문가과정 모집,200,2022-10-19,201
1,[고시반] 제39회 관세사 시험 합격자 조사 안내,308,2022-10-19,138
1,[역량개발센터] 2023년 비교과프로그램 수요조사 안내하고 마일리지도 받고!,670,2022-10-19,460
1,메타버스 3D 공간 제작 서비스 인력 양성 교육과정 교육생 모집,291,2022-10-19,478
1,[교수학습개발센터] 2022-2학기 교수법 워크숍 안내(11/25(금) 워크숍 추가),221,2022-10-19,414
1,2022 MOBILE KOREA 온라인 행사 개최,314,2022-10-18,298
1,아인슈타인 클래스 14기 모집 안내,481,2022-10-18,375
1,[정보처] 무선랜(DGU-WIFI) 작업 공지(10.28/금 18시~),867,2022-10-18,100
1,만해연구소 전임연구원 연구원 신규 채용 공고,382,2022-10-18,339
1,[창업진흥센터] 2022 MARU 메이킹 캠프(Making Camp)참가자 모집,550,2022-10-18,117
1,[참사람사회공헌센터] 43기 월드프렌즈 청년봉사단 참여자 모집 안내,371,2022-10-17,336
1,콘텐츠 + 제조 해커톤(메이커톤) 2기 모집 안내,333,2022-10-17,477
1,정주영 창업경진대회 11 데모데이 안내,279,2022-10-17,348
1,[한국사고와표현학회] 제35회 전국학술대회,263,2022-10-17,77
1,SBS D FORUM 2022 <다시 쓰는 민주주의>,421,2022-10-14,461
1,학생중심 교육지원을 위한 전공제도 인식조사,440,2022-10-14,288
1,2022 월드프렌즈코리아 KOICA-NGO봉사단 단원 모집,437,2022-10-14,336
1,[교수학습개발센터] '대학에서의 학생평가 전략' 교수법 워크숍 안내,399,2022-10-14,414
1,2023학년도 전기 대학원 모집 안내,57579,2022-10-13,125
1,[10/27(목) 14:00] 제6회 동국미래교육포럼 개최 안내,1737,2022-10-13,51
1,동국대학교 다르마교양교육연구소 ‘사회문제와 미래의 민주주의’ 특강-콜로키움 안내,407,2022-10-13,317
1,[역량개발센터 특강] 법학 04학번 선배가 들려주는 법조인 라이프,473,2022-10-13,124
1,[참사람사회공헌센터] 세종문화회관 대학생 SNS기자단 5기 “특공대(특별하게 공연을 즐기는 대학생)” 모집 안내,361,2022-10-12,296
1,(예비군연대) 2022년 학생 예비군 교육훈련 안내,1932,2022-10-12,450
1,2022 제5회 신중부시장 건어물맥주축제 안내,495,2022-10-11,180
1,[교수학습개발센터] 동국 메타버시티 인식 및 수요조사 아코굿즈 당첨자 안내 (2차),722,2022-10-11,288
1,취업박람회 이벤트 당첨자 공지,598,2022-10-11,480
1,KOICA-프로젝트봉사단 모집 안내,411,2022-10-11,413
1,국립외교원 비확산원자력 학술회의 개최 안내,187,2022-10-11,493
1,2022 산학협력 EXPO 사전등록하고 경품 겟하자!,423,2022-10-11,334
1,[창업진흥센터] 2022 MARU 메이킹 캠프(Making Camp)참가자 모집,920,2022-10-07,117
1,[카운슬링센터] 또래상담(유피어스) 멘티 모집,600,2022-10-07,9
1,[역량개발센터] 스타트업 투자유치 사업계획서 (IR deck) 코칭 특강,265,2022-10-07,124
1,[교수학습개발센터] 전문가 특강 안내(비대면 진행으로 변경),362,2022-10-07,17
1,[참사람사회공헌센터] 2022 사랑의 연탄나눔 성금모금 및 전달봉사자 모집,608,2022-10-06,212
1,"(주)작가컴퍼니와 함께하는 ""웹소설을 통해 본 한국문학의 새로운 가능성""",344,2022-10-06,490
1,[창업진흥센터-Making School] 중앙도서관 메이커스페이스 MARU 기초 장비 교육 참가자 모집,432,2022-10-05,117
1,"[고시반] 2022년도 5급 공채 (행정,기술),외교관후보자 최종 합격자 조사 안내",713,2022-10-04,138
1,[입학실] 2022학년도 기초학력증진특강 프로그램 개설을 위한 수요조사,594,2022-10-04,207
1,"[인권 · 장애학생지원센터] 2022-2 재학생 대상 성희롱, 성폭력 예방교육 실시 안내",372,2022-10-04,225
1,2022학년도 2학기 신규 학생증 발급  재개 안내(2022.10.11~2022.12.14),706,2022-09-30,344
1,[자율기술연구센터] 프로그램 개발지원 학부생 모집,668,2022-09-30,104
1,2022 creative bridge festival 안내,647,2022-09-29,25
1,동국대학교 다르마교양교육연구소 제6회 정기학술대회 발표 공모 안내,404,2022-09-29,317
1,[융합교육원] 멋쟁이사자처럼 2022 동국대학교 백상대동제 <렛츠끼릿> 사이트 배포 안내,772,2022-09-29,496
1,작은문화놀이터 활동가 모집 안내,451,2022-09-28,25
1,[교수학습개발센터] 동국 메타버시티 인식 및 수요조사 아코굿즈 당첨자 안내,1069,2022-09-28,288
1,전라북도 전국 대학생 영상 공모전 안내,218,2022-09-27,206
1,[교수학습개발센터] 대학생을 위한 영상 Flow 설계와 제작 워크숍,805,2022-09-27,414
1,"[역량개발센터 특강] K-컬쳐, 세계로 나아가다: 김금숙 작가가 들려주는 그래픽노블 이야기",302,2022-09-27,124
1,2022 서울지역 스타트업 릴레이 클래스 3D 모델링 기본과정(~10/5까지),436,2022-09-26,25
1,2022 제8회 국외명사초청특강 안내,503,2022-09-26,184
1,2022 동국 캡스톤디자인 UCC 영상 페스티벌에 참가모집(~10/28),502,2022-09-23,474
1,[취업센터] 동문선배 랜선 멘토링(증권PB/재무),722,2022-09-23,451
1,[교수학습개발센터] DoDream 학습동아리 최종 선정 팀 발표,1396,2022-09-22,17
1,2022 동국대 X 에버랜드 NFT 전교생 대상 공모 안내,1259,2022-09-21,182
1,[구로구청]4차 산업혁명 도시 정책 아이디어 경진대회 개최 안내,383,2022-09-21,220
1,[카운슬링센터] 또래상담(유피어스) 멘티 모집,374,2022-09-21,9
1,[카운슬링센터] 힐링 글귀 공모전 안내 (~9월 30일(금)까지 기간 연장),629,2022-09-21,386
1,오비맥주 마케팅스쿨 신입생 모집 안내,495,2022-09-21,335
1,[역량개발센터] 진로지원 4단계 - 인공지능(AI)으로 대체하기 어려운 직무를 찾아서 (직무 특강),319,2022-09-21,378
1,[LINC 3.0] 2022학년도 2학기 캡스톤디자인 학생설명회 안내,743,2022-09-20,474
1,[동국대학교캠퍼스타운]1인출판/독립출판 기획‧디자인‧인쇄‧유통 원스톱 메이커 교육 참가자 모집,561,2022-09-19,34
1,[교수학습개발센터] 동국 튜터링 튜티 참여자 모집,2645,2022-09-19,148
1,"2022년 LG전자 ""마음하나"" 노트북지원사업 안내",628,2022-09-19,467
1,2022년 제1회 봉선사 불교교리 경시대회 안내,343,2022-09-19,196
1,2022 제9회 전국대학생 인구토론대회 안내,268,2022-09-19,251
1,제2기 중구FM서포터즈 모집 안내,561,2022-09-16,364
1,[동국대학교 다르마교양교육연구소] ‘사회문제와 미래의 민주주의’ 특강-콜로키움 안내,420,2022-09-16,317
1,제24회 가천효행대상 안내,399,2022-09-16,25
1,[교수학습개발센터] 동국 튜터링 최종 선정 튜터 발표,1063,2022-09-15,253
1,[동국대학교캠퍼스타운사업단] 디지털 인쇄전문가 양성 모집공고(~10월 12일 까지),522,2022-09-15,34
1,[동국대학교캠퍼스타운사업단] Hi-Startup Center(HAI STARTUP TOWN) 창업경진대회 보조인력 모집(~9/16),611,2022-09-14,34
1,문경 세계명상마을 청년희망캠프 안내,432,2022-09-14,113
1,[카운슬링센터] 힐링 글귀 공모전 안내 (~9월 30일(금)),1914,2022-09-14,386
1,[창업진흥센터] D-Corps 프로그램 (예비) 창업자 모집 공고(~ 9/20(화)까지),661,2022-09-14,492
1,2022 전국 K-POP & Hip-Hop 콘테스트 참가 모집(~10/7),629,2022-09-13,206
1,동국 참여 예산 시행 안내(재공고),363,2022-09-13,420
1,[역량개발센터] 진로지원 4단계 - 인사(HR) 직무 특강,368,2022-09-13,378
1,미래융합교육원 드론조종자 국가자격과정 2학기 모집,431,2022-09-08,201
1,[교수학습개발센터] 교수역량진단 서비스 이용 안내,373,2022-09-08,17
1,2022 우리 농산물 과채류 매력 알리기 콘텐츠 챌린지 안내,344,2022-09-08,487
1,[인권 · 장애학생지원센터] 2022-2학기 교내 근로장학생 모집 안내,639,2022-09-08,249
1,2022 GOOD MOBILITY(장애+모빌리티 테마) 공모전(~9/30),597,2022-09-08,7
1,[LINC3.0] 특강을 통해 지구촌 문제 해결을 위한 NGO 이해해보자!!,513,2022-09-07,25
1,2022년 제11회 강북구 사진공모전 안내,329,2022-09-07,197
1,[역량개발센터] 건강한 대학 생활을 위한 몸과 마음 돌보기 특강,379,2022-09-07,124
1,2022 전국 대학생 정책아이디어 PT대회 안내,416,2022-09-06,220
1,[카운슬링센터] 정신건강특강 안내,592,2022-09-06,178
1,"출제담당자가 들려주는 국가전문자격시험 설명회(감정평가사, 공인노무사, 관세사, 변리사, 세무사, 공인중개사 준비에 대한 모든것)",494,2022-09-06,25
1,[카운슬링센터] 힐링 글귀 공모전 안내,455,2022-09-06,386
1,KOICA 볼리비아 젠더 분야 프로젝트 봉사단(11기) 모집 안내,490,2022-09-05,413
1,[대학미디어센터] 2022학년도 2학기 동국포스트 56기 수습기자 모집,557,2022-09-05,255
1,동국대학교 2023 달력! 우리 함께 만들어요.,1154,2022-09-02,494
1,국제다문화학과 대학원 진학설명회 안내입니다,475,2022-09-02,332
1,"[고시반] 2022년도 5급(행정,기술),외교관후보자전형 2차 시험 합격자 조사 안내",579,2022-09-02,138
1,[교수학습개발센터] DoDream 학습동아리 모집,5003,2022-09-02,17
1,[전통사찰음식연구소] 2022 가을학기 '사찰음식 조리강좌' 수강생 모집 안내,583,2022-09-02,367
1,대학생 보이스피싱 예방 안내,320,2022-09-02,484
1,[창업진흥센터-Making School] 중앙도서관 메이커스페이스 MARU 기초 장비 교육 참가자 모집,507,2022-09-01,117
1,[카운슬링센터] 또래상담(유피어스) 멘티 모집,472,2022-09-01,9
1,[교수학습개발센터] AI기반 적응형 학습에 대한 인식 및 수요조사 사은품 당첨자 안내,563,2022-09-01,288
1,[교수학습개발센터] 동국 튜터링 튜터 모집,3089,2022-09-01,253
1,[취업박람회 이벤트] 인증네컷 with  챌린저스앱 안내,1797,2022-09-01,480
1,"온라인 심리검사 프로그램 참여 안내 : '나의 대학생활과 학습습관, 어떨까?'",3580,2022-09-01,289
1,[인권 · 장애학생지원센터] 2022-02 장애학생 교육활동 지원 수업도우미 모집,381,2022-08-31,249
1,2022 캡스톤디자인 밸류업프로그램 최종보고회 개최(9/2),678,2022-08-31,73
1,[참사람사회공헌센터] 봉사 동아리 '참사람 봉사단 18기' 모집 안내,648,2022-08-31,91
1,2022 제14회 전국 학생 문화유산 외국어[영어·중국어] 해설·콘텐츠 대회 개최 안내,366,2022-08-31,77
1,[역량개발센터 특강] 직업 탐색 프로젝트 - 업사이클러란? '오버랩'을 통해 본 미래직업 및 기업 가치관의 중요성,291,2022-08-31,124
1,[동국대학교캠퍼스타운] 로컬스쿨 모집 공고,414,2022-08-31,34
1,[동국대학교캠퍼스타운] Hi-Startup Center(HAI STARTUP TOWN) 창업경진대회 입주기업 모집,731,2022-08-30,34
1,[동국대학교캠퍼스타운] *1인출판/독립출판* 제조기반 메이커 육성스쿨(기초) 모집공고(~9/12),467,2022-08-30,34
1,[참사람사회공헌센터] 봉사 동아리 '참사람 봉사단 18기' 모집 안내,640,2022-08-29,91
1,[대학미디어센터] 2022학년도 2학기 대학원신문사 신임 편집위원 추가모집 (장학혜택 안내),552,2022-08-29,200
1,[카운슬링센터] 힐링 글귀 공모전 안내,575,2022-08-29,386
1,2022년 2학기 서울캠퍼스↔BMC 셔틀버스 운행 안내,1430,2022-08-29,177
1,[기적의 학점상승 프로젝트] BEST 프로그램 참여자 모집,840,2022-08-25,112
1,"[교수학습개발센터] 신임 교, 강사 워크숍 안내",497,2022-08-25,414
1,[역량개발센터] 전직 아나운서 스피치 특강 : 떨지 않고 할 말 '다'하는 스피치 방법,798,2022-08-24,124
1,다르마칼리지 박진희 교수님 사이버강좌 조교를 다음과 같이 모집하오니 많은 지원 바랍니다.,764,2022-08-24,25
1,[취업센터] 동문선배 랜선 멘토링(SK하이닉스 채용대비),947,2022-08-23,451
1,빅데이터 아카데미 안내,605,2022-08-23,155
1,[교수학습개발센터] AI기반 적응형 학습에 대한 인식 및 수요 조사 안내(학부 재학생 대상),529,2022-08-23,288
1,2022년 스마트시티 창업아이디어 공모전 안내,378,2022-08-23,7
1,2022학년도 가을학기 미래융합교육원 재학생 단기 어학과정,629,2022-08-23,201
1,[교수학습개발센터] 학습역량 강화 워크숍 Ⅱ(엑셀),2295,2022-08-23,414
1,2022 Energize Dongguk Job&Career update Festival[취업박람회] 이벤트,2015,2022-08-23,433
